Product,Price,Rating
Saint-Julien (Grand Cru Classé) 2015,96.99,4.3
Alentejano Tinto 2018,11.70,4.0
1300 Cabernet Sauvignon 2017,9.99,3.5
Lambrusco Reggiano Dolce N.V.,5.89,3.7
Estate Red 2016,32.99,4.2
Merlot Riserva 2015,20.90,3.7
Tenuta la Gabbiola Chianti Classico 2018,12.45,3.9
Bordeaux 2015,6.49,3.7
St. Laurent 2017,14.52,3.6
Ardalejos 2014,19.95,3.9
Crianza 2015,5.39,3.3
Castillon - Côtes de Bordeaux 2017,33.42,3.6
Pinot Noir Marlborough 2017,19.98,3.2
Côtes Du Ventoux La Claretière Rouge 2017,7.20,3.8
Bucephalus Red Blend 2015,286.15,4.7
La Clape 2017,9.99,3.6
Santenay Les Charmes 2015,27,3.7
Reserva Especial 2006,96.65,4.5
Dolcetto d'Alba 2013,9.12,2.7
Single Valley Lot Gran Reserva Merlot 2016,14.57,3.9
Reserva Merlot 2015,15.19,3.7
Dernauer Spätburgunder 2017,18.34,3.5
Predappio Sangiovese Riserva 2013,22.91,4.0
AB Ericio 2013,33.25,4.0
Oberrotweiler Eichberg Spätburgunder Trocken 2015,10.23,3.9
Côtes-du-Rhône Cuvée Spéciale 2016,19.50,3.8
Reserva Varietales 2015,13.25,3.7
Altavilla della Corte Syrah 2016,10.85,3.6
Les Amis 2013,208.44,4.6
Sendas del Rey Tempranillo - Garnacha 2018,4.69,3.0
Unabashed Zinfandel 2016,21.45,3.5
Spätburgunder 2016,8.90,3.0
Reserva Cabernet Sauvignon 2018,6.35,3.8
Puglia Tre Autoctoni 2016,6.23,3.6
Sequoia 2017,8.67,3.8
Gigondas Hominis Fides 2009,49.95,4.2
Trarbacher Schlossberg Spätburgunder 2011,54.95,4.1
Chianti Classico Riserva 2016,17.79,3.6
Il Vescovado 2014,11.20,3.9
zb 2017,14.50,3.2
Brunello di Montalcino 2015,40.95,4.2
Héritage Saint-Mont Rouge 2016,6.85,3.6
Kékfrankos Reserve 2015,18.90,3.7
Valdegines Rioja 2017,36.85,4.1
Cavalli 2015,38.90,4.1
Val Passo Cabernet Sauvignon - Primitivo 2017,6.44,3.3
Lote D Syrah 2014,19.30,4.1
Reserva Especial Merlot 2009,8.72,3.4
La Clef de Voute Saint-Émilion 2015,19.50,4.0
Crianza Tempranillo 2017,13.95,3.9
Valpolicella Classico 2018,10.28,3.5
Crescentia Pinot Noir Trocken 2017,16.38,3.9
Château La Grave Fronsac 2016,54.25,4.0
Clos Marie Arbois 2016,28.66,4.0
Syrah 2015,6.45,3.3
Naboth's Vineyard Clos de Ste. Anne Pinot Noir 2013,32.07,4.2
Dolcetto d'Alba 2018,6.99,3.5
Terroir Pinot Noir 2015,26.90,3.8
Zweigelt 2015,10.09,3.3
Estate Vineyards Syrah 2015,19,3.6
Brunello di Montalcino Pianrosso 2013,56.05,4.4
The High Trellis Cabernet Sauvignon 2015,13.60,3.7
Zinfandel 2017,8.73,3.9
Rouge (Gaston Hochar) 2008,53.52,4.3
Belguardo Bronzone Morellino di Scansano Riserva 2015,12.95,4.0
Sallier de La Tour Nero d'Avola 2016,7.13,3.6
Saint-Émilion Grand Cru 2015,29.43,4.1
Cabernet Sauvignon Reserva 2018,10.50,3.5
Pomerol 2014,96.50,4.0
Pinot Noir 2017,33.63,3.9
Felino Cabernet Sauvignon 2017,13.25,4.0
Veneto Rosso Passo Rosso 2017,7.19,3.7
Blauer Spätburgunder Trocken 2015,11.95,3.9
Chianti Classico 2015,18.33,3.8
Rouge (Gaston Hochar) 2003,43.77,4.2
Vigna del Sorbo Gran Selezione Chianti Classico 2014,43.77,4.2
Sangre de Toro 2018,6.90,3.2
Thorn Merlot 2016,48.55,4.3
Saffredi 2016,72.65,4.4
Barbera d'Alba 2017,16.39,3.9
Saint-Julien (Grand Cru Classé) 2009,329,4.5
Haut-Médoc 2005,35.95,3.8
Single Vineyard Tinto 2014,31.96,4.0
Lacoste Borie Pauillac 2014,38.58,4.0
Domaine des Grands Chemins Crozes-Hermitage 2016,28.18,3.8
Sedàra 2017,7.45,3.6
Grotta Rossa Carignano del Sulcis 2017,6.58,3.6
Altos del Plata Malbec 2017,16.39,3.6
Crozes-Hermitage Domaine de Thalabert 2016,38.91,3.9
Merlot - Shiraz 2017,12.90,3.9
Dão 2017,8.99,3.8
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,56.95,3.9
Las Moras Syrah 2019,6.21,3.4
Tre 2015,14.61,3.8
Chianti Colli Senesi 2016,6.75,3.5
Scaia Paradiso 2017,9.89,3.9
Syrah 2018,5.50,3.7
Pinot Noir 2017,15.59,3.6
Tintilla 2014,18.19,3.8
Single Vineyard Tinto 2016,12.90,4.0
Pinot Noir 2017,5.79,3.7
Othello 2014,42.89,3.9
Calados de Puntido Tempranillo 2014,46.95,4.0
Novecento Malbec 2018,8.41,3.3
Carruades de Lafite Pauillac 2008,279.95,4.3
Heideboden Rot 2016,13.60,3.7
Celeste Crianza 2017,16.50,3.9
Barbera d'Alba 2018,12.10,3.8
Rioja Reserva 2014,13.69,3.9
Pinot Noir 2015,21.45,3.7
Primitivo Puglia Primasole 2018,4.47,3.8
Saint Joseph Poivre et Sol 2016,19.90,3.9
Villa de Corullón Bierzo 2011,38.01,4.0
Essence du Cap Pinotage 2017,9.90,3.3
Bramare Marchiori Vineyard Malbec 2016,78.19,4.5
Kerbuccio Maury Sec 2014,21.90,3.8
Ursprung 2017,8.95,3.7
Edizione Cinque Autoctoni 2016,21.89,4.3
Ribera del Duero Red 2015,22.23,4.1
Selección Finca el Grajo Viejo 2012,54.90,4.1
Dalmau Rioja 2014,61.41,4.5
Grandi Annate Vino Nobile di Montepulciano 2013,78,4.2
Haut-Médoc (Grand Cru Classé) 2015,45,3.9
El Abuelo Garnacha Tintorera 2018,7.45,4.1
Les Grézeaux Chinon 2015,33.73,3.8
Pinot Noir Riserva Monticol 2016,25.30,4.1
Sainte-Épine Saint-Joseph 2016,56.45,4.3
Bin 3 Merlot - Cabernet Sauvignon 2017,10.95,4.1
Barrique Zweigelt 2017,9.80,3.4
Kammerberg Spätburgunder GG 2013,72.89,4.2
Fleurie Colonies de Rochegrès 2014,19.90,4.0
Valpolicella 2018,9.45,3.6
Caro 2017,48.10,4.2
Spätburgunder Rotwein Trocken 2013,17.29,3.9
Merlot 2018,6.75,3.7
Merlot Reserva 2017,8.50,3.5
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,63.66,3.8
Domaine des Pierrelles Côte Rôtie 2015,83.15,4.3
Schwarz Mann 2015,12.48,3.7
Sangiovese - Shiraz 2017,10.51,3.5
Fabio Contato Valtènesi Rosso 2015,26.99,3.9
Vacqueyras 2018,22.22,4.1
GSM 2016,6.39,3.7
Volnay 2016,38.80,3.4
Reserva Real 2015,115.43,4.1
Rosso di Montalcino 2018,12.57,3.8
Zweigelt Reserve BURG 2016,22.59,4.0
Azagador Reserva Tinto 2014,7.90,4.0
Les Carrétals 2016,36.55,4.1
La Rétro Rouge 2019,9.21,3.1
Saint-Émilion Grand Cru 2013,166.45,4.6
Feudi d'Albe Montepulciano d'Abruzzo 2017,4.30,3.5
Conciso Tinto 2015,18.73,3.8
Montecoco Salice Salentino Rosso 2017,8.17,3.7
Dornfelder 2017,8.32,3.2
Etichetta Blu Chianti Classico 2017,15.95,3.9
La Garnatxa Fosca del Priorat 2018,18.95,3.9
Merlot 2011,16.56,3.5
Limited Release Merlot 2012,84.27,4.0
Parrina Sangiovese 2017,11.21,3.4
Orígenes 2017,10.42,3.7
Othello 2016,42.89,3.7
Maximus 2015,14.90,3.9
Sasso Bucato 2017,20.96,4.1
Merlot dal Pic 2013,36,4.1
Königsbecher Pinot Noir GG 2011,28.09,3.6
Gravel Quarry Cabernet Sauvignon 2017,32.90,4.1
Cabernet Sauvignon 2018,5.50,3.5
Consigna Cabernet Sauvignon 2018,4.99,3.3
El Vuelo 2013,7.90,3.5
Imagine 2016,17,3.7
Brunello di Montalcino 2015,29.15,4.1
Aglianico 2014,6.80,3.7
Saint-Émilion Grand Cru 2015,40.98,3.7
Crianza 2015,6.88,3.4
Predappio Sangiovese 2013,15.11,3.8
Goru Organic 2018,6.69,3.7
Côtes de Thongue 2016,18.25,3.7
Estate Red 2017,18.87,3.8
Vinhas Velhas 2015,19.90,4.0
Haut-Médoc 2016,16.90,3.8
Marionette Monastrell - Syrah 2017,7.50,3.7
Serenity 2016,17.74,4.0
Torre Albéniz Reserva Ribera del Duero 2015,24.37,4.1
Saint-Julien (Grand Cru Classé) 2008,185,4.3
Malbec 2017,12.51,3.6
Hommage à Jacques Perrin Châteauneuf-du-Pape 2009,480,4.5
Tenuta Guado al Tasso Cont'Ugo Bolgheri 2017,34.02,4.2
Pomerol 2015,24.73,3.8
Pinot Noir 2016,18.90,3.7
Pomerol 2005,204.74,4.4
Saint-Estèphe 2013,21.63,3.7
Alfredo Second Pass Shiraz 2015,14.29,3.7
Cabernet Sauvignon 2018,6.05,3.6
Barolo Gallinotto 2012,31.90,4.1
Ca' de' Rocchi Corvè Corvina della Provincia di Verona 2017,9.65,4.3
Lirica Primitivo di Manduria 2017,12.18,4.0
Inferno Riserva Valtellina Superiore 2013,26.09,3.9
Chalk Hill Blue Shiraz - Cabernet 2016,7.70,3.3
Reserva Rioja Tempranillo 2011,26.81,4.0
Essenze Barolo 2013,25.13,3.9
Mompertone Monferrato 2015,13.99,3.7
Priorat Cruor 2015,17.99,4.2
Toscana Rosso 2015,11,3.7
Amarone della Valpolicella Classico Lena di Mezzo 2015,28.03,4.2
Old Vine Zinfandel 2016,15.33,3.8
Tinto 2017,15.38,4.2
Châteauneuf-du-Pape 2016,29.95,4.1
Armantes Garnacha - Tempranillo 2016,6.09,3.8
Mercurey 2017,39.36,4.0
Salanques Priorat 2016,35.70,4.1
Barolo 2015,18.84,3.7
Fronsac 2016,23.95,3.9
Appassimento 2018,7.79,3.9
Ultra Malbec Las Rocas 2018,17.40,4.1
Rouge (Estate Reserve) 2008,38.94,4.3
Pessac-Léognan 2015,19.95,3.7
Unfiltered Red 2013,21.05,3.9
Côtes-du-Rhône Rouge 2016,8.70,3.7
Merlot 2016,24.90,4.1
Aconcagua Alto Cabernet Sauvignon 2015,21.45,3.8
Saint-Julien (Grand Cru Classé) 2015,82.86,4.1
Margaux (Grand Cru Classé) 2013,67.26,3.9
Varietal Cabernet Sauvignon 2018,4.85,3.1
Lagrein (Selezione) 2018,13.90,3.9
Quadrio Valtellina Superiore 2015,11.36,3.7
Cabernet Sauvignon 2016,13.95,3.8
Grande Reserve 2017,15.79,3.8
Pinotage 2017,9.95,3.4
Crianza Rioja 2017,8.70,3.9
S.L.V. Cabernet Sauvignon 2014,180.35,4.4
Toscana I Sodi di San Niccolo 2015,48.40,4.3
Valpolicella Ripasso Superiore 2017,11.50,3.8
CDC Rosso 2017,7.60,3.8
Hermitage La Chapelle Rouge 1995,181.75,4.3
Reserva Vendimia Seleccionada 2014,11.60,3.6
Amarone della Valpolicella 2015,19.90,4.1
120 Cabernet Sauvignon 2015,6.77,3.2
Shiraz (Skaapveld) 2017,5.30,3.5
Grand Estates Cabernet Sauvignon 2016,12.25,3.7
Merlot 2019,6.21,3.6
Chiantari Nero d'Avola 2018,6.80,4.0
Cadillac - Côtes de Bordeaux (Premières Côtes de Bordeaux) 2014,11.30,3.7
Duas Quintas Tinto 2017,10.63,3.9
Pauillac (Grand Cru Classé) 2016,193.99,4.4
Sangre de Toro 2017,6.75,3.5
Echevin Guillaume de Rouville Rouge 2017,15.50,3.9
Barolo Prapò 2013,96.03,4.2
Zweigelt 2017,9.51,3.8
Killerman's Run Shiraz - Grenache 2014,20.75,3.8
Syrah 2017,7.55,3.5
Chianti Rufina Riserva 2012,13.90,3.7
Caspar C. Spätburgunder 2016,24.28,3.9
Cosimo Varvaglione Collezione Privata Negroamaro del Salento 2014,20.90,4.2
Tour des Trois Lunes Rouge 2016,15.40,3.7
Clos de Vougeot Grand Cru 2011,174.49,4.4
Côtes de Castillon 2010,34.95,3.7
Les Remparts de Ferrière Margaux 2011,29.95,3.6
Palmenti Primitivo di Manduria Vigne Vecchie 2016,24.37,4.3
Vinyarets 2018,15.95,3.6
d'Alceo 2014,172,4.3
Giramonte Toscana 2014,126.38,4.3
Rosso Piceno Superiore Campo Delle Mura 2006,17.45,4.0
Sud Tarantino Primitivo - Merlot 2018,6.73,3.7
Amarone della Valpolicella Classico 2015,23.90,4.2
Dròmos 2011,37.97,4.0
Rioja Reserva 2013,24.95,4.1
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,575.13,4.7
Rasteau 2016,12.18,3.7
Châteauneuf-du-Pape 2004,49.95,4.2
Spätburgunder 2012,9.70,3.7
Rioja Viñas Viejas 2016,13.99,3.6
Rioja Cisma 2014,112,4.4
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,69.82,4.2
Bourgogne Pinot Noir 2017,19.64,3.6
Bricco dell'Uccellone Barbera d'Asti 2017,49.90,4.4
Gold 2017,25.34,3.6
Rosenthal Spätburgunder GG 2012,38.94,4.1
Clos de Citeaux Pommard Grands Épenots Premier Cru 2015,83.15,4.1
Passion 2015,18.49,3.7
Cà Bussin Valpolicella Classico 2017,10.50,3.2
Eichberg Spätburgunder GG 2016,49,4.2
Amarone della Valpolicella Classico 2013,39.90,3.9
Médoc 2016,15.69,3.9
Schioppettino 2012,13.90,3.5
Classic Zweigelt 2017,9.40,3.7
Messorio 2016,193.03,4.4
Centenario 2011,24.90,4.1
Saint-Estèphe 2016,25.15,4.0
Predappio Sangiovese 2015,15.10,4.2
El Carretil Rioja 2016,160.84,4.3
Siebeneich Merlot Riserva 2010,15.55,3.6
Caselle Chianti Superiore 2015,10.99,3.4
Valpolicella 2019,10.49,3.6
Amarone della Valpolicella Classico 2015,43.90,4.0
Camalaione 2013,38.94,4.2
Bell'Aja 2017,15.50,3.7
Rosso di Montalcino 2016,14.52,3.7
Pessac-Léognan (Grand Cru Classé de Graves) 2008,209.90,4.4
María 2016,10.90,4.0
Haut-Médoc 2016,19.95,3.8
Gran Reserva 2018,11.83,3.7
Pessac-Léognan (Grand Cru Classé de Graves) 2016,72,4.0
Old Vines Garnacha 2013,8.72,3.5
Château du Calvaire Saint-Émilion Grand Cru 2016,19.99,3.8
Syrah 2016,9.95,3.8
23 Barricas Touriga Nacional - Syrah Alentejano 2012,27.68,4.2
27 Ribera del Duero 2017,22.80,4.0
Brunello di Montalcino 2014,25.71,4.2
Little James' Basket Press Rouge N.V.,7.90,3.6
Bandol 2016,42.50,4.1
Gevrey-Chambertin 2015,43.67,4.0
Cabernet Sauvignon - Merlot 2018,4.90,3.2
Svmma Varietalis Red Blend (Summa) 2014,21.10,4.1
Alentejano Tinto 2018,11.89,4.1
Gran Malbec 2017,13.43,4.1
Le Corti Chianti Classico 2015,7.50,3.7
Cabernet Sauvignon 2015,13.55,4.0
Burlesque Old Vine Zinfandel 2017,9.99,3.9
Cabernet Sauvignon 2016,20.90,3.8
Melodias Malbec 2019,5.95,3.6
Baronne Red 2014,35.46,3.3
Saint-Julien (Grand Cru Classé) 2015,63.22,4.1
Ghi kai Uranos Xinomavro 2017,25.50,4.2
Suculé Barbera d'Alba 2013,15.50,3.7
Il Borgo Toscana 2016,31.19,4.1
Cabernet Sauvignon - Merlot 2016,7.66,3.4
Venezia Giulia Cabernet Sauvignon 2016,22.78,4.0
Primitivo Puglia Infinitum 2018,5.95,3.7
Indian Wells Cabernet Sauvignon 2016,20.47,4.0
Cabernet Sauvignon 2016,17.44,3.8
Amplus One Carmenère 2017,15.39,4.0
Pinot Noir Carneros 2013,29.95,4.0
Gran Reserva 2012,15.80,3.8
Reserva 2015,16.99,4.1
Crianza 2014,4.86,3.2
Barolo 2014,16.47,3.9
Diamond Collection Zinfandel (Red Label) 2017,18.50,3.7
Max Reserva Merlot 2015,13.55,3.7
Querciantica Lacrima di Morro Superiore 2018,13.49,3.9
Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2015,39.87,4.2
Adobe Carmenère (Reserva) 2018,8.45,3.7
Haut-Médoc 2008,15.95,3.7
Bishop Shiraz 2017,27.99,4.0
Douro Tinto 2017,6.77,3.4
Cabernet Sauvignon 2017,22.32,3.7
Longitude Shiraz - Cabernet Sauvignon - Malbec 2015,8.29,3.6
Barolo Gallinotto 2014,33.05,4.1
Ripassa Valpolicella Ripasso Superiore 2016,13.48,4.1
Oak Cask Malbec 2018,7.96,3.6
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,63.36,4.1
Résonance Pinot Noir 2016,44.62,4.0
Luberon La Ciboise 2017,7.66,3.5
Clancy's Red Blend 2014,15.19,3.6
Praittenbrunn 2013,42.89,4.3
Merlot 2017,13.50,3.9
Banda Azul Crianza 2017,5.75,3.5
Crianza 2015,17.45,4.0
Saint-Émilion Grand Cru 2010,16.25,3.7
Merlot 2016,16.32,3.5
The Ironstone Pressings 2016,35.50,3.7
Le Clos Rouge Crozes-Hermitage 2012,38.89,4.0
À Coural 2018,10.60,3.8
Blason d'Aussières Corbières 2018,12.90,4.1
Cabernet Sauvignon Réserve 2015,29.29,4.1
Barolo Rocche di Castiglione 2013,163.93,4.4
Coup de Foudre Fleurie 2017,45.95,4.0
Tiglineri Dolcetto d'Alba 2016,18.97,3.8
Spätburgunder Halbtrocken 2016,9.50,3.6
Chianti Classico Clemente VII Riserva 2015,21.39,3.8
Liaison Pinot Noir 2018,20.10,4.1
VVV Valleys Douro 2016,21.39,4.3
Zweigelt 2017,5.65,3.6
Barbera d'Alba 2019,14.99,3.8
Pietra (Primitivo - Susumaniello) 2015,27.06,4.0
Toscana Rosso 2015,7.21,3.8
Vigna Flaminio Brindisi Riserva 2013,10.90,3.4
Pinot Nero 2010,19.45,3.6
Pinot Noir 2017,14.99,3.4
Canta Perdices 2016,11.51,3.6
Brunello di Montalcino Riserva 2013,126.74,4.6
Le Chemin 2017,24.90,3.9
Spätburgunder Devonschiefer 2015,27,3.7
Sperss Barolo 2015,252.10,4.6
Bardolino Classico 2018,7,3.7
Spätburgunder G 2015,17.50,3.8
Les Cailles Nuits-Saint-Georges 1er Cru 2013,117.87,4.0
Barolo Arione 2015,241.53,4.6
Classique La Clape Rouge 2018,9.50,3.6
Pomerol 2005,49.95,4.2
Crianza 2014,5.90,3.6
Jumara Irpinia Aglianico Campi Taurasini 2015,12.09,3.8
Aglianico Beneventano 2018,7.32,3.6
Saint-Estèphe (Grand Cru Classé) 2017,170.59,4.3
Costières de Nîmes 2017,6.02,3.7
Crianza Unico 2014,8.24,3.6
Primitivo di Manduria 2018,9.50,3.6
La Ripe Sangiovese Colli Pesaresi 2016,10.95,3.6
Cistus Rouge Faugères 2017,19.30,3.7
Clos Chante l'Alouette Saint-Émilion 2015,20.75,4.0
One Bottle of my Cabernet Sauvignon Beats 23 Semesters of Philosophy! 2015,11.95,4.0
Roble 2016,8.29,3.6
Reserva 2010,18.79,3.7
Paz Malbec 2018,12.53,3.8
Tempranillo 3 Barrica-Oak Aged-Barrique 2016,4.99,3.8
Résonance Pinot Noir 2014,76.99,4.2
Finca Biniagual Verán 2016,18.83,4.2
Côtes du Rhône 2017,7.70,3.7
Hugonis 2016,20.37,3.8
Terroir du Trias Bandol Rouge 2005,79,3.9
Barolo Riserva 2013,68.14,4.2
Primitivo di Manduria Riserva 2015,16.59,3.9
Haut-Médoc 2015,41.87,4.0
Zinfandel 2016,17.18,4.0
Negroamaro Salento Masseria Maime 2015,23.08,4.1
Graticcio Appassionato 2017,10.54,3.8
Almaviva 2017,173.63,4.6
Desiderio Merlot 2015,45,4.1
Rosso di Montalcino 2015,15.95,3.7
Marquês de Montemor 2017,4.85,3.6
Gigondas Rouge 2012,17.50,4.0
Chianti Classico 2016,13.16,3.7
Côte de Beaune 2016,39.90,4.1
Blason d'Issan Margaux 2015,43.28,4.0
Pantocrator 2005,19.40,4.2
Pomerol 2012,36.11,3.8
Cabernet Sauvignon 2014,22.50,3.9
Salanques Priorat 2014,32.90,4.0
Ventoux Quintessence 2017,18.20,3.9
Châteauneuf-du-Pape 2016,33.13,4.2
La Demoiselle de Sociando-Mallet Haut-Médoc 2015,19.40,3.8
Perricone Guarnaccio Regaleali 2016,10.62,3.5
Añada 2017,10.67,3.6
Crianza Rioja 2016,15.95,3.7
Cerretalto Brunello di Montalcino 2010,354.05,4.6
Tinto 2018,5.75,3.7
Haut-Médoc 2014,18.50,3.6
Flowers Tinto Suave 2014,6.90,3.0
Valpolicella Superiore 2016,7.90,3.8
Pinot Noir 2016,22.45,3.7
Castel Firmian Teroldego Rotaliano 2017,7.80,3.7
Cirò Classico Rosso 2015,6.90,3.2
Sàgana (Tenuta San Giacomo) 2012,19.30,3.8
Reserve Cabernet Sauvignon 2013,26.50,4.3
Benuara (Tenuta Presti e Pegni) 2017,10.35,4.0
Poggio ai Ginepri Bolgheri 2018,13.47,3.8
Brunello di Montalcino 2012,36.76,4.2
Sonoma Zinfandel 2017,29.90,4.1
Amon-Ra Shiraz 2016,56.44,4.3
Classic Collection Cabernet Sauvignon 2018,7.27,3.5
Barolo Bricco Delle Viole 2014,62.38,4.2
Vieilles Vignes Cayrol Carignan 2017,9.90,3.7
Finca Resalso 2018,8.10,3.9
Saint-Julien (Grand Cru Classé) 2015,102.35,4.2
Patchwork Shiraz (Samuel's Garden Collection) 2016,20.76,3.6
Lalande-de-Pomerol 2015,37.95,4.1
Castello Fonterutoli Chianti Classico Gran Selezione 2016,49.95,4.2
Carmenère Grande Reserve 2017,15.79,4.0
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,105.28,4.1
Château Pimorin Haut-Médoc 2014,13.04,3.8
Le Clos Rouge Crozes-Hermitage 2014,36.95,4.1
Tre Saggi Montepulciano d'Abruzzo 2016,10.57,3.6
Gran Lurton Cabernet Sauvignon 2015,24.30,3.9
Enira Petit 2016,8.87,3.7
Terre de Manganese 2015,22.23,4.2
Filio Corpore 2013,9.65,4.1
Les Grandes Terrasses Cornas 2014,38.79,4.0
Pére de Famille Cabernet Sauvignon 2016,88.42,4.5
Pinotage 2018,7.62,3.7
Elio 2014,48.90,4.2
La Strada Syrah 2013,19.53,3.6
The Ironstone Pressings 2014,47.98,4.0
Pinot Noir 2016,10.90,3.5
Tinto 2016,11.05,3.3
Cabernet Sauvignon 2016,8.29,2.5
Tamiz de Teófilo Reyes 2017,8.72,3.8
Single Vineyard Block No 4 Malbec 2015,23.95,3.7
Henley Shiraz 2005,96.50,4.5
Domaine de la Madone Fleurie 2017,11.43,3.4
Côtes du Rhône Le Caillou 2019,11.50,3.8
The Coppermine Road Cabernet Sauvignon 2016,44.20,3.9
Le Caggiole Vino Nobile di Montepulciano 2016,79.50,4.5
Dragon Tree Cabernet Sauvignon - Shiraz - Pinotage 2017,11.95,3.8
Spätburgunder Trocken 2017,7.85,3.5
Frappato 2014,7.78,3.5
Cuvée Confidence Côtes du Rhône Rouge 2018,6.73,3.7
La Tota Barbera d'Asti 2018,12.38,3.9
Don Maximiano Founder's Reserve 1997,78.49,4.5
Glener Pinot Nero 2018,14.13,4.1
Le Lucciole 2016,37.92,4.4
Matero 2018,5.75,3.4
Klein Babylons Toren Cabernet Sauvignon - Merlot 2015,15.50,3.8
Secco-Bertani Original Vintage Edition 2016,16.95,4.1
Gran Reserva Merlot 2017,15.26,3.5
Mimus Spätburgunder Trocken 2016,26.61,3.9
16 Primitivo Gioia del Colle 2015,21.90,4.1
Dornfelder 2018,6.40,3.7
Les Éclats 2017,18.90,3.9
Vie Cave Maremma Toscana 2007,16.47,3.6
Tempranillo - Syrah 2017,6.45,4.0
Amarone della Valpolicella 2015,63.15,4.2
Redigaffi Toscana 2017,190.08,4.5
Montclàss 2014,14.95,3.7
Reserve Cabernet Sauvignon 2016,170.59,4.2
Vieilles Vignes Châteauneuf du Pape 2015,34.02,4.2
Mi Pueblo Syrah 2015,6.50,3.3
Realda 2015,14.50,3.8
Serraboella Barbaresco 2014,34.02,4.0
Merlot Sicilia 2018,5.79,3.1
Brunello di Montalcino 2015,53.61,4.2
Vino Nobile di Montepulciano 2016,16.56,4.1
Tempranillo 2016,4.92,3.1
Syrah 2017,16.77,3.3
Dark Lady of the Labyrinth Pinotage 2017,12.50,4.0
Vieilles Vignes Rouge Costières de Nîmes 2017,12.19,3.6
Saint-Émilion Grand Cru 2011,16.35,3.5
Château de Haute-Serre Malbec 2016,19.40,4.1
Ritme Vinyes Velles Boniques 2017,17.99,4.0
Saint-Émilion Grand Cru (Grand Cru Classé) 2011,42.50,4.0
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,42,3.9
Bourgogne Pinot Noir 2016,16.96,3.5
Montiano 2011,26.92,4.0
Haut-Médoc 2015,17.95,3.8
Pessac-Léognan (Premier Grand Cru Classé) 2009,955.30,4.7
Bolgheri Il Seggio 2017,19.30,4.0
BriO de Cantenac Brown Margaux 2015,36.33,4.0
Burdese 2011,20.96,4.0
Ca'Marcanda Magari 2017,42.50,4.3
Goru 38 Barrels 2016,20.47,4.2
Pomerol 2005,289.95,4.4
Antièri Susumaniello 2017,16.87,4.3
Brunello di Montalcino 2013,63.26,4.2
Finca Pedregal Single Vineyard Malbec - Cabernet Sauvignon 2014,50.11,4.3
Crianza 2015,6.99,3.7
Brunello di Montalcino 2012,38.50,4.0
Susumaniello 2017,14.94,4.0
Cabernet Sauvignon 2018,6.75,3.6
Margaux (Grand Cru Classé) 2015,55.10,4.1
Montepulciano d'Abruzzo 2017,6.30,3.9
Terra di Lavoro 2012,47.53,4.2
Saint-Julien (Grand Cru Classé) 2014,68.04,4.1
Saint-Julien (Grand Cru Classé) 2013,77.01,4.0
Machete 2017,57.51,4.3
Filius Cabernet - Merlot 2016,20.90,3.7
Sfursat 2015,30.95,4.3
Eagle Peak Merlot 2015,10.69,3.3
Pinotage 2017,15.90,4.1
Bussia Barolo 2013,27.75,3.9
Lumà Nero d'Avola 2018,6.69,3.8
Agnus Cabernet Sauvignon 2012,11.65,3.2
S Syrah 2012,35.09,4.0
Corbières Domaine Georges Bertrand 2017,10.42,3.8
Pomerol 2013,28.07,3.7
Gigondas Aux Lieux-Dits 2015,19.95,3.9
Rouge (Estate Reserve) 2001,43.82,4.3
Pian delle Vigne Rosso di Montalcino 2018,21.85,4.1
Cabernet Sauvignon (Ou Kalant) 2017,5.95,3.5
Pinot Noir 2017,22.22,3.8
Saint-Émilion Grand Cru (Grand Cru Classé) 2014,39.90,4.1
Bardolino Classico 2018,6.31,3.2
Margaux 2016,34.32,4.1
Margaux 2005,69.95,4.1
Maroccoli Syrah 2014,22,4.0
1952 Brindisi Riserva 2016,7.99,4.1
Sfursat Carlo Negri 2016,23.29,4.2
Tempranillo 2017,7.32,3.5
Ribera del Duero Crianza 2014,19.31,3.7
Reserve Red 2015,54.25,3.9
Encostas do Vale Godinho 2016,9.85,3.6
Barbera d'Alba La Martina 2018,10.10,4.1
Amarone della Valpolicella 2013,49.95,4.4
Art 'n' Soul Shiraz - Grenache 2015,10.42,3.4
Lagrein 2019,11.69,4.0
Brunello di Montalcino Grazia 2013,49.88,4.1
Rosso di Montalcino 2018,17.90,4.2
Barolo 2012,26.50,3.8
Extra Libre 2018,17.50,3.8
Pinot Noir 2015,27.71,3.6
Parej Barolo 2014,27.82,3.8
The Fifth Wave Grenache 2017,28.31,4.1
Pessac-Léognan Rouge 2005,29.95,3.9
Spätburgunder Roter Porphyr 2016,15.37,3.5
Rosso di Montalcino (Campo di Marzo) 2013,31.85,3.4
Buriano Toscana 2013,32.65,3.7
Amarone Corte Brà 2010,34.02,4.4
Zweigelt Alte Reben 2018,14.17,3.7
Barrancas Toso Red 2013,13.82,4.0
Malbec Reserva 2018,13.60,4.0
